z,f_z,f_prime,f_z_minus_1,f_z_plus_1,speed_z_minus_1,speed_z,speed_z_plus_1,x_z_minus_1,y_z_minus_1,S_z_minus_1,x_z,y_z,S_z,x_z_plus_1,y_z_plus_1,S_z_plus_1,margin_vs_prev,margin_vs_next,margin_vs_best_neighbor
84,0.092,0.017,0.075,0.109,0.175,0.192,0.209,5,12,-38585.839047306355,5,11,-38520.615270433824,5,10,-38640.19219470013,65.22377687253174,119.5769242663082,65.22377687253174
84,0.092,0.018,0.074,0.11,0.174,0.192,0.21,5,12,-38651.062824178895,5,11,-38520.615270433824,5,10,-38585.839047306355,130.44755374507076,65.22377687253174,65.22377687253174
84,0.092,0.019,0.073,0.111,0.173,0.192,0.211,5,12,-38716.286601051426,5,11,-38520.615270433824,5,10,-38531.48589991258,195.6713306176025,10.87062947875529,10.87062947875529
84,0.093,0.017,0.076,0.11,0.176,0.193,0.21,5,12,-38520.615270433824,5,11,-38460.82680830066,5,10,-38585.839047306355,59.788462133161374,125.01223900569312,59.788462133161374
84,0.093,0.018,0.075,0.111,0.175,0.193,0.211,5,12,-38585.839047306355,5,11,-38460.82680830066,5,10,-38531.48589991258,125.01223900569312,70.65909161191666,70.65909161191666
84,0.093,0.019,0.074,0.112,0.174,0.193,0.212,5,12,-38651.062824178895,5,11,-38460.82680830066,5,10,-38477.132752518795,190.23601587823214,16.305944218132936,16.305944218132936
84,0.094,0.017,0.077,0.111,0.177,0.194,0.211,5,12,-38455.391493561285,5,11,-38401.03834616751,5,10,-38531.48589991258,54.35314739377645,130.44755374507076,54.35314739377645
84,0.094,0.018,0.076,0.112,0.176,0.194,0.212,5,12,-38520.615270433824,5,11,-38401.03834616751,5,10,-38477.132752518795,119.57692426631547,76.09440635128703,76.09440635128703
84,0.094,0.019,0.075,0.113,0.175,0.194,0.213,5,12,-38585.839047306355,5,11,-38401.03834616751,5,10,-38422.77960512502,184.80070113884722,21.74125895751058,21.74125895751058
84,0.095,0.017,0.078,0.112,0.178,0.195,0.212,5,12,-38390.16771668875,5,11,-38341.24988403435,5,10,-38477.132752518795,48.917832654406084,135.8828684844484,48.917832654406084
84,0.095,0.018,0.077,0.113,0.177,0.195,0.213,5,12,-38455.391493561285,5,11,-38341.24988403435,5,10,-38422.77960512502,114.14160952693783,81.52972109067196,81.52972109067196
84,0.095,0.019,0.076,0.114,0.176,0.195,0.214,5,12,-38520.615270433824,5,11,-38341.24988403435,5,10,-38368.42645773124,179.36538639947685,27.176573696895503,27.176573696895503
84,0.096,0.017,0.079,0.113,0.179,0.196,0.213,5,12,-38324.943939816214,5,11,-38281.46142190119,5,10,-38422.77960512502,43.48251791502116,141.31818322382605,43.48251791502116
84,0.096,0.018,0.078,0.114,0.178,0.196,0.214,5,12,-38390.16771668875,5,11,-38281.46142190119,5,10,-38368.42645773124,108.70629478756018,86.9650358300496,86.9650358300496
84,0.096,0.019,0.077,0.115,0.177,0.196,0.215,5,12,-38455.391493561285,5,11,-38281.46142190119,5,10,-38314.07331033746,173.93007166009193,32.61188843626587,32.61188843626587
84,0.097,0.017,0.08,0.114,0.18,0.197,0.214,5,12,-38259.72016294368,5,11,-38221.67295976804,5,10,-38368.42645773124,38.04720317564352,146.7534979632037,38.04720317564352
84,0.097,0.018,0.079,0.115,0.179,0.197,0.215,5,12,-38324.943939816214,5,11,-38221.67295976804,5,10,-38314.07331033746,103.27098004817526,92.40035056941997,92.40035056941997
84,0.097,0.019,0.078,0.116,0.178,0.197,0.216,5,12,-38390.16771668875,5,11,-38221.67295976804,5,10,-38259.72016294368,168.49475692071428,38.04720317564352,38.04720317564352
84,0.098,0.017,0.081,0.115,0.181,0.198,0.215,5,12,-38194.49638607114,5,11,-38161.88449763488,5,10,-38314.07331033746,32.61188843626587,152.18881270258134,32.61188843626587
84,0.098,0.018,0.08,0.116,0.18,0.198,0.216,5,12,-38259.72016294368,5,11,-38161.88449763488,5,10,-38259.72016294368,97.83566530880489,97.83566530880489,97.83566530880489
84,0.098,0.019,0.079,0.117,0.179,0.198,0.217,5,12,-38324.943939816214,5,11,-38161.88449763488,5,10,-38205.3670155499,163.05944218133664,43.48251791502116,43.48251791502116
84,0.099,0.017,0.082,0.116,0.182,0.199,0.216,5,12,-38129.27260919861,5,11,-38102.09603550172,5,10,-38259.72016294368,27.176573696888227,157.624127441959,27.176573696888227
84,0.099,0.018,0.081,0.117,0.181,0.199,0.217,5,12,-38194.49638607114,5,11,-38102.09603550172,5,10,-38205.3670155499,92.40035056941997,103.27098004817526,92.40035056941997
84,0.099,0.019,0.08,0.118,0.18,0.199,0.218,5,12,-38259.72016294368,5,11,-38102.09603550172,5,10,-38151.01386815612,157.624127441959,48.91783265439881,48.91783265439881
84,0.1,0.017,0.083,0.117,0.183,0.2,0.217,5,12,-38064.04883232607,5,11,-38042.30757336856,5,10,-38205.3670155499,21.74125895751058,163.05944218133664,21.74125895751058
84,0.1,0.018,0.082,0.118,0.182,0.2,0.218,5,12,-38129.27260919861,5,11,-38042.30757336856,5,10,-38151.01386815612,86.9650358300496,108.70629478756018,86.9650358300496
84,0.1,0.019,0.081,0.119,0.181,0.2,0.219,5,12,-38194.49638607114,5,11,-38042.30757336856,5,10,-38096.660720762346,152.18881270258134,54.35314739378373,54.35314739378373
84,0.1,0.02,0.08,0.12,0.18,0.2,0.22,5,12,-38259.72016294368,5,11,-38042.30757336856,5,10,-38042.30757336856,217.41258957512036,0.0,0.0
84,0.101,0.017,0.084,0.118,0.184,0.201,0.218,5,12,-37998.82505545354,5,11,-37982.51911123541,5,10,-38151.01386815612,16.305944218132936,168.49475692071428,16.305944218132936
84,0.101,0.018,0.083,0.119,0.183,0.201,0.219,5,12,-38064.04883232607,5,11,-37982.51911123541,5,10,-38096.660720762346,81.52972109066468,114.14160952693783,81.52972109066468
84,0.101,0.019,0.082,0.12,0.182,0.201,0.22,5,12,-38129.27260919861,5,11,-37982.51911123541,5,10,-38042.30757336856,146.7534979632037,59.7884621331541,59.7884621331541
84,0.101,0.02,0.081,0.121,0.181,0.201,0.221,5,12,-38194.49638607114,5,11,-37982.51911123541,5,10,-37987.954425974785,211.97727483573544,5.435314739377645,5.435314739377645
84,0.102,0.017,0.085,0.119,0.185,0.202,0.219,5,12,-37933.601278581,5,11,-37922.73064910225,5,10,-38096.660720762346,10.87062947875529,173.9300716600992,10.87062947875529
84,0.102,0.018,0.084,0.12,0.184,0.202,0.22,5,12,-37998.82505545354,5,11,-37922.73064910225,5,10,-38042.30757336856,76.09440635129431,119.57692426631547,76.09440635129431
84,0.102,0.019,0.083,0.121,0.183,0.202,0.221,5,12,-38064.04883232607,5,11,-37922.73064910225,5,10,-37987.954425974785,141.31818322382605,65.22377687253902,65.22377687253902
84,0.102,0.02,0.082,0.122,0.182,0.202,0.222,5,12,-38129.27260919861,5,11,-37922.73064910225,5,10,-37933.601278581,206.54196009636507,10.87062947875529,10.87062947875529
84,0.103,0.017,0.086,0.12,0.186,0.203,0.22,5,12,-37868.37750170847,5,11,-37862.94218696909,5,10,-38042.30757336856,5.435314739377645,179.36538639946957,5.435314739377645
84,0.103,0.018,0.085,0.121,0.185,0.203,0.221,5,12,-37933.601278581,5,11,-37862.94218696909,5,10,-37987.954425974785,70.65909161190939,125.01223900569312,70.65909161190939
84,0.103,0.019,0.084,0.122,0.184,0.203,0.222,5,12,-37998.82505545354,5,11,-37862.94218696909,5,10,-37933.601278581,135.8828684844484,70.65909161190939,70.65909161190939
84,0.103,0.02,0.083,0.123,0.183,0.203,0.223,5,12,-38064.04883232607,5,11,-37862.94218696909,5,10,-37879.248131187225,201.10664535698015,16.305944218132936,16.305944218132936
84,0.104,0.017,0.087,0.121,0.187,0.204,0.221,5,12,-37803.15372483594,5,11,-37803.15372483594,5,10,-37987.954425974785,0.0,184.80070113884722,0.0
84,0.104,0.018,0.086,0.122,0.186,0.204,0.222,5,12,-37868.37750170847,5,11,-37803.15372483594,5,10,-37933.601278581,65.22377687253174,130.4475537450635,65.22377687253174
84,0.104,0.019,0.085,0.123,0.185,0.204,0.223,5,12,-37933.601278581,5,11,-37803.15372483594,5,10,-37879.248131187225,130.4475537450635,76.09440635128703,76.09440635128703
84,0.104,0.02,0.084,0.124,0.184,0.204,0.224,5,12,-37998.82505545354,5,11,-37803.15372483594,5,10,-37824.89498379345,195.6713306176025,21.74125895751058,21.74125895751058
84,0.105,0.018,0.087,0.123,0.187,0.205,0.223,5,12,-37803.15372483594,5,11,-37743.36526270278,5,10,-37879.248131187225,59.788462133161374,135.8828684844484,59.788462133161374
84,0.105,0.019,0.086,0.124,0.186,0.205,0.224,5,12,-37868.37750170847,5,11,-37743.36526270278,5,10,-37824.89498379345,125.01223900569312,81.52972109067196,81.52972109067196
84,0.105,0.02,0.085,0.125,0.185,0.205,0.225,5,12,-37933.601278581,5,11,-37743.36526270278,5,10,-37770.541836399665,190.23601587822486,27.176573696888227,27.176573696888227
84,0.106,0.018,0.088,0.124,0.188,0.206,0.224,5,12,-37737.9299479634,5,11,-37683.576800569615,5,10,-37824.89498379345,54.35314739378373,141.31818322383333,54.35314739378373
84,0.106,0.019,0.087,0.125,0.187,0.206,0.225,5,12,-37803.15372483594,5,11,-37683.576800569615,5,10,-37770.541836399665,119.57692426632275,86.9650358300496,86.9650358300496
84,0.106,0.02,0.086,0.126,0.186,0.206,0.226,5,12,-37868.37750170847,5,11,-37683.576800569615,5,10,-37716.18868900589,184.8007011388545,32.61188843627315,32.61188843627315
84,0.107,0.018,0.089,0.125,0.189,0.207,0.225,5,12,-37672.70617109086,5,11,-37623.78833843646,5,10,-37770.541836399665,48.91783265439881,146.7534979632037,48.91783265439881
84,0.107,0.019,0.088,0.126,0.188,0.207,0.226,5,12,-37737.9299479634,5,11,-37623.78833843646,5,10,-37716.18868900589,114.14160952693783,92.40035056942725,92.40035056942725
84,0.107,0.02,0.087,0.127,0.187,0.207,0.227,5,12,-37803.15372483594,5,11,-37623.78833843646,5,10,-37661.83554161211,179.36538639947685,38.04720317565079,38.04720317565079
84,0.108,0.018,0.09,0.126,0.19,0.208,0.226,5,12,-37607.48239421833,5,11,-37563.99987630331,5,10,-37716.18868900589,43.48251791502116,152.18881270258134,43.48251791502116
84,0.108,0.019,0.089,0.127,0.189,0.208,0.227,5,12,-37672.70617109086,5,11,-37563.99987630331,5,10,-37661.83554161211,108.7062947875529,97.83566530880489,97.83566530880489
84,0.108,0.02,0.088,0.128,0.188,0.208,0.228,5,12,-37737.9299479634,5,11,-37563.99987630331,5,10,-37607.48239421833,173.93007166009193,43.48251791502116,43.48251791502116
84,0.109,0.018,0.091,0.127,0.191,0.209,0.227,5,12,-37542.2586173458,5,11,-37504.211414170146,5,10,-37661.83554161211,38.04720317565079,157.62412744196627,38.04720317565079
84,0.109,0.019,0.09,0.128,0.19,0.209,0.228,5,12,-37607.48239421833,5,11,-37504.211414170146,5,10,-37607.48239421833,103.27098004818254,103.27098004818254,103.27098004818254
84,0.109,0.02,0.089,0.129,0.189,0.209,0.229,5,12,-37672.70617109086,5,11,-37504.211414170146,5,10,-37553.12924682455,168.49475692071428,48.917832654406084,48.917832654406084
84,0.11,0.018,0.092,0.128,0.192,0.21,0.228,5,12,-37477.03484047326,5,11,-37444.42295203699,5,10,-37607.48239421833,32.61188843626587,163.05944218133664,32.61188843626587
84,0.11,0.019,0.091,0.129,0.191,0.21,0.229,5,12,-37542.2586173458,5,11,-37444.42295203699,5,10,-37553.12924682455,97.83566530880489,108.70629478756018,97.83566530880489
84,0.11,0.02,0.09,0.13,0.19,0.21,0.23,5,12,-37607.48239421833,5,11,-37444.42295203699,5,10,-37498.776099430776,163.05944218133664,54.35314739378373,54.35314739378373
84,0.11,0.021,0.089,0.131,0.189,0.21,0.231,5,12,-37672.70617109086,5,11,-37444.42295203699,5,10,-37444.42295203699,228.28321905386838,0.0,0.0
84,0.111,0.018,0.093,0.129,0.193,0.211,0.229,5,12,-37411.81106360072,5,11,-37384.63448990384,5,10,-37553.12924682455,27.17657369688095,168.49475692071428,27.17657369688095
84,0.111,0.019,0.092,0.13,0.192,0.211,0.23,5,12,-37477.03484047326,5,11,-37384.63448990384,5,10,-37498.776099430776,92.40035056941997,114.14160952693783,92.40035056941997
84,0.111,0.02,0.091,0.131,0.191,0.211,0.231,5,12,-37542.2586173458,5,11,-37384.63448990384,5,10,-37444.42295203699,157.624127441959,59.7884621331541,59.7884621331541
84,0.111,0.021,0.09,0.132,0.19,0.211,0.232,5,12,-37607.48239421833,5,11,-37384.63448990384,5,10,-37390.069804643215,222.84790431449073,5.435314739377645,5.435314739377645
84,0.112,0.018,0.094,0.13,0.194,0.212,0.23,5,12,-37346.58728672819,5,11,-37324.846027770676,5,10,-37498.776099430776,21.74125895751058,173.9300716600992,21.74125895751058
84,0.112,0.019,0.093,0.131,0.193,0.212,0.231,5,12,-37411.81106360072,5,11,-37324.846027770676,5,10,-37444.42295203699,86.96503583004232,119.57692426631547,86.96503583004232
84,0.112,0.02,0.092,0.132,0.192,0.212,0.232,5,12,-37477.03484047326,5,11,-37324.846027770676,5,10,-37390.069804643215,152.18881270258134,65.22377687253902,65.22377687253902
84,0.112,0.021,0.091,0.133,0.191,0.212,0.233,5,12,-37542.2586173458,5,11,-37324.846027770676,5,10,-37335.71665724943,217.41258957512036,10.87062947875529,10.87062947875529
84,0.113,0.018,0.095,0.131,0.195,0.213,0.231,5,12,-37281.363509855655,5,11,-37265.05756563752,5,10,-37444.42295203699,16.305944218132936,179.36538639946957,16.305944218132936
84,0.113,0.019,0.094,0.132,0.194,0.213,0.232,5,12,-37346.58728672819,5,11,-37265.05756563752,5,10,-37390.069804643215,81.52972109066468,125.01223900569312,81.52972109066468
84,0.113,0.02,0.093,0.133,0.193,0.213,0.233,5,12,-37411.81106360072,5,11,-37265.05756563752,5,10,-37335.71665724943,146.75349796319642,70.65909161190939,70.65909161190939
84,0.113,0.021,0.092,0.134,0.192,0.213,0.234,5,12,-37477.03484047326,5,11,-37265.05756563752,5,10,-37281.363509855655,211.97727483573544,16.305944218132936,16.305944218132936
84,0.114,0.018,0.096,0.132,0.196,0.214,0.232,5,12,-37216.139732983116,5,11,-37205.26910350436,5,10,-37390.069804643215,10.87062947875529,184.8007011388545,10.87062947875529
84,0.114,0.019,0.095,0.133,0.195,0.214,0.233,5,12,-37281.363509855655,5,11,-37205.26910350436,5,10,-37335.71665724943,76.09440635129431,130.44755374507076,76.09440635129431
84,0.114,0.02,0.094,0.134,0.194,0.214,0.234,5,12,-37346.58728672819,5,11,-37205.26910350436,5,10,-37281.363509855655,141.31818322382605,76.09440635129431,76.09440635129431
84,0.114,0.021,0.093,0.135,0.193,0.214,0.235,5,12,-37411.81106360072,5,11,-37205.26910350436,5,10,-37227.01036246188,206.5419600963578,21.741258957517857,21.741258957517857
84,0.115,0.018,0.097,0.133,0.197,0.215,0.233,5,12,-37150.91595611058,5,11,-37145.48064137121,5,10,-37335.71665724943,5.435314739370369,190.23601587822486,5.435314739370369
84,0.115,0.019,0.096,0.134,0.196,0.215,0.234,5,12,-37216.139732983116,5,11,-37145.48064137121,5,10,-37281.363509855655,70.65909161190939,135.8828684844484,70.65909161190939
84,0.115,0.02,0.095,0.135,0.195,0.215,0.235,5,12,-37281.363509855655,5,11,-37145.48064137121,5,10,-37227.01036246188,135.8828684844484,81.52972109067196,81.52972109067196
84,0.115,0.021,0.094,0.136,0.194,0.215,0.236,5,12,-37346.58728672819,5,11,-37145.48064137121,5,10,-37172.657215068095,201.10664535698015,27.176573696888227,27.176573696888227
84,0.116,0.018,0.098,0.134,0.198,0.216,0.234,5,12,-37085.692179238045,5,11,-37085.692179238045,5,10,-37281.363509855655,0.0,195.67133061760978,0.0
84,0.116,0.019,0.097,0.135,0.197,0.216,0.235,5,12,-37150.91595611058,5,11,-37085.692179238045,5,10,-37227.01036246188,65.22377687253174,141.31818322383333,65.22377687253174
84,0.116,0.02,0.096,0.136,0.196,0.216,0.236,5,12,-37216.139732983116,5,11,-37085.692179238045,5,10,-37172.657215068095,130.44755374507076,86.9650358300496,86.9650358300496
84,0.116,0.021,0.095,0.137,0.195,0.216,0.237,5,12,-37281.363509855655,5,11,-37085.692179238045,5,10,-37118.30406767431,195.67133061760978,32.61188843626587,32.61188843626587
84,0.117,0.019,0.098,0.136,0.198,0.217,0.236,5,12,-37085.692179238045,5,11,-37025.90371710489,5,10,-37172.657215068095,59.7884621331541,146.7534979632037,59.7884621331541
84,0.117,0.02,0.097,0.137,0.197,0.217,0.237,5,12,-37150.91595611058,5,11,-37025.90371710489,5,10,-37118.30406767431,125.01223900568584,92.40035056941997,92.40035056941997
84,0.117,0.021,0.096,0.138,0.196,0.217,0.238,5,12,-37216.139732983116,5,11,-37025.90371710489,5,10,-37063.950920280535,190.23601587822486,38.04720317564352,38.04720317564352
84,0.118,0.019,0.099,0.137,0.199,0.218,0.237,5,12,-37020.46840236551,5,11,-36966.11525497174,5,10,-37118.30406767431,54.35314739377645,152.18881270257407,54.35314739377645
84,0.118,0.02,0.098,0.138,0.198,0.218,0.238,5,12,-37085.692179238045,5,11,-36966.11525497174,5,10,-37063.950920280535,119.5769242663082,97.83566530879762,97.83566530879762
84,0.118,0.021,0.097,0.139,0.197,0.218,0.239,5,12,-37150.91595611058,5,11,-36966.11525497174,5,10,-37009.59777288676,184.80070113883994,43.48251791502116,43.48251791502116
84,0.119,0.019,0.1,0.138,0.2,0.219,0.238,5,12,-36955.24462549298,5,11,-36906.326792838576,5,10,-37063.950920280535,48.917832654406084,157.624127441959,48.917832654406084
84,0.119,0.02,0.099,0.139,0.199,0.219,0.239,5,12,-37020.46840236551,5,11,-36906.326792838576,5,10,-37009.59777288676,114.14160952693783,103.27098004818254,103.27098004818254
84,0.119,0.021,0.098,0.14,0.198,0.219,0.24,5,12,-37085.692179238045,5,11,-36906.326792838576,5,10,-36955.244625492975,179.36538639946957,48.91783265439881,48.91783265439881
84,0.12,0.019,0.101,0.139,0.201,0.22,0.239,5,12,-36890.02084862044,5,11,-36846.53833070542,5,10,-37009.59777288676,43.48251791502116,163.05944218133664,43.48251791502116
84,0.12,0.02,0.1,0.14,0.2,0.22,0.24,5,12,-36955.24462549298,5,11,-36846.53833070542,5,10,-36955.244625492975,108.70629478756018,108.7062947875529,108.7062947875529
84,0.12,0.021,0.099,0.141,0.199,0.22,0.241,5,12,-37020.46840236551,5,11,-36846.53833070542,5,10,-36900.8914780992,173.93007166009193,54.35314739377645,54.35314739377645
84,0.12,0.022,0.098,0.142,0.198,0.22,0.242,5,12,-37085.692179238045,5,11,-36846.53833070542,5,10,-36846.53833070542,239.15384853262367,0.0,0.0
84,0.121,0.019,0.102,0.14,0.202,0.221,0.24,5,12,-36824.797071747904,5,11,-36786.74986857227,5,10,-36955.244625492975,38.04720317563624,168.494756920707,38.04720317563624
84,0.121,0.02,0.101,0.141,0.201,0.221,0.241,5,12,-36890.02084862044,5,11,-36786.74986857227,5,10,-36900.8914780992,103.27098004817526,114.14160952693055,103.27098004817526
84,0.121,0.021,0.1,0.142,0.2,0.221,0.242,5,12,-36955.24462549298,5,11,-36786.74986857227,5,10,-36846.53833070542,168.49475692071428,59.7884621331541,59.7884621331541
84,0.121,0.022,0.099,0.143,0.199,0.221,0.243,5,12,-37020.46840236551,5,11,-36786.74986857227,5,10,-36792.18518331164,233.71853379324602,5.435314739370369,5.435314739370369
84,0.122,0.019,0.103,0.141,0.203,0.222,0.241,5,12,-36759.57329487537,5,11,-36726.961406439106,5,10,-36900.8914780992,32.61188843626587,173.93007166009193,32.61188843626587
84,0.122,0.02,0.102,0.142,0.202,0.222,0.242,5,12,-36824.797071747904,5,11,-36726.961406439106,5,10,-36846.53833070542,97.83566530879762,119.57692426631547,97.83566530879762
84,0.122,0.021,0.101,0.143,0.201,0.222,0.243,5,12,-36890.02084862044,5,11,-36726.961406439106,5,10,-36792.18518331164,163.05944218133664,65.22377687253174,65.22377687253174
84,0.122,0.022,0.1,0.144,0.2,0.222,0.244,5,12,-36955.24462549298,5,11,-36726.961406439106,5,10,-36737.83203591786,228.28321905387565,10.87062947875529,10.87062947875529
84,0.123,0.019,0.104,0.142,0.204,0.223,0.242,5,12,-36694.34951800284,5,11,-36667.172944305945,5,10,-36846.53833070542,27.176573696895503,179.36538639947685,27.176573696895503
84,0.123,0.02,0.103,0.143,0.203,0.223,0.243,5,12,-36759.57329487537,5,11,-36667.172944305945,5,10,-36792.18518331164,92.40035056942725,125.01223900569312,92.40035056942725
84,0.123,0.021,0.102,0.144,0.202,0.223,0.244,5,12,-36824.797071747904,5,11,-36667.172944305945,5,10,-36737.83203591786,157.624127441959,70.65909161191666,70.65909161191666
84,0.123,0.022,0.101,0.145,0.201,0.223,0.245,5,12,-36890.02084862044,5,11,-36667.172944305945,5,10,-36683.478888524085,222.847904314498,16.305944218140212,16.305944218140212
84,0.124,0.019,0.105,0.143,0.205,0.224,0.243,5,12,-36629.1257411303,5,11,-36607.38448217279,5,10,-36792.18518331164,21.74125895751058,184.80070113884722,21.74125895751058
84,0.124,0.02,0.104,0.144,0.204,0.224,0.244,5,12,-36694.34951800284,5,11,-36607.38448217279,5,10,-36737.83203591786,86.9650358300496,130.44755374507076,86.9650358300496
84,0.124,0.021,0.103,0.145,0.203,0.224,0.245,5,12,-36759.57329487537,5,11,-36607.38448217279,5,10,-36683.478888524085,152.18881270258134,76.09440635129431,76.09440635129431
